DU145_NCI60	EKVX_NCI60	HCC2998_NCI60	HCT116_NCI60	HCT15_NCI60	HL60_NCI60	HOP62_NCI60	HOP92_NCI60	HS578T_NCI60	HT29_NCI60	IGROV1_NCI60	K562_NCI60	KM12_NCI60	LOXIMVI_NCI60	M14_NCI60	MALME3M_NCI60	MCF7_NCI60	MDAMB231_NCI60	MDAMB435_NCI60	MDAMB468_NCI60	MOLT4_NCI60	NCIADRES_NCI60	OVCAR3_NCI60	OVCAR4_NCI60	OVCAR5_NCI60	OVCAR8_NCI60	PC3_NCI60	RPMI8226_NCI60	RXF393_NCI60	SF268_NCI60	SF295_NCI60	SF539_NCI60	SKMEL2_NCI60	SKMEL28_NCI60	SKMEL5_NCI60	SKOV3_NCI60	SN12C_NCI60	SNB19_NCI60	SNB75_NCI60	SR_NCI60	SW620_NCI60	T47D_NCI60	TK10_NCI60	U031_NCI60	U251_NCI60	UACC257_NCI60	UACC62_NCI60
X8202.TBCD	7.534849622	7.550952626	7.444191569	7.467869134	7.006430622	7.242501856	7.695262017	7.732891302	7.428078145	7.276323211	7.266586388	7.310789029	7.263587342	7.105627165	7.377623336	7.285864933	7.637962696	7.626994736	7.176365711	7.340781277	7.496626942	6.862787278	7.089925463	7.637567294	7.372257684	7.049069757	7.347581524	7.088256997	7.335346773	7.961846387	7.735764926	7.387485107	7.688139989	7.307391753	6.960011149	7.618851774	7.67070002	7.387490223	7.551870829	7.231227481	7.206127351	7.556632214	7.522898918	7.225551496	7.355383281	7.46957807	7.404734992
X8208.THTPA	6.788189102	7.278585658	6.890413499	6.252991335	6.85135786	6.859061491	6.604585364	7.396294898	6.820729234	5.772938327	7.225533217	5.954999485	6.518459972	7.037560409	6.322850189	6.166277284	6.997901416	6.28173103	6.390311316	6.322129488	6.831931988	7.201984415	5.847650943	6.35825816	6.427403914	6.924014683	7.012198684	6.773203796	6.331734744	6.614077656	6.462338351	5.993457645	7.28517933	6.709193339	7.332300964	7.326201404	6.838872332	5.955695179	7.013736958	6.576401535	6.487352702	7.003485584	6.840640702	6.368705928	6.56062732	6.156339609	7.429094893
X8215.DOHH	7.746542769	7.3762929	7.503538245	7.932834541	7.833862594	7.796161165	7.518755886	7.431678838	7.724839273	6.859043455	7.388434695	7.939648782	7.89920782	7.728442145	7.609305957	7.044875026	7.541496303	7.586640145	7.182402576	7.353722375	7.555253957	7.798429266	7.532423253	7.716524043	7.673137199	7.705107245	7.375446923	7.858613693	7.312418106	7.841284162	7.976401501	7.757364771	7.280269567	7.424691326	7.067914139	7.381907711	7.390647889	7.623027476	7.582796967	7.749016319	7.654189398	7.862235643	7.305328045	7.624631884	7.793114055	7.199952308	7.392673917
X8226.POLR3C	6.923640431	6.720994323	6.400940061	6.890767469	6.573032204	7.126665255	6.701050528	6.819667771	6.71442252	6.884405807	6.650676753	6.805219577	6.727611533	6.705781492	7.158001354	6.710456667	7.214658101	6.569754048	7.21255262	6.830971584	6.747335365	6.465509568	7.02950209	7.01368636	6.52312933	6.760981034	6.754994788	6.85032298	6.725915954	6.877682811	6.788980785	6.91743018	6.938537935	7.064522551	6.874117591	6.293770055	6.634150494	6.633264155	6.583674043	6.394586842	6.606630386	6.610923035	6.684572208	6.802188563	6.835255127	7.139162781	6.973477966
X8231.PDCD10	7.860104866	7.641675125	8.173938141	7.988359377	7.770452033	7.846279905	7.754181442	7.877775301	7.647465559	8.094612913	7.378224489	7.892707901	7.780896347	7.987302342	7.916486269	7.678630071	7.90838634	7.801561426	8.087415298	7.996774414	7.952598385	NA	7.711633906	7.699390124	8.185532823	NA	7.707225732	7.994790158	7.868736328	7.637636991	7.735507866	7.854936925	7.554955557	7.738374007	7.861699188	7.790974884	7.72372709	7.764301911	7.900431855	7.853228807	7.88167185	7.859030547	7.894227113	7.900384739	7.992959409	7.784858776	7.816317812
X8241.BDH2	6.282538708	7.432844104	7.431052603	5.666287891	5.993463381	6.599869585	6.112656766	NA	NA	6.499506778	7.353991738	NA	7.376310398	6.610215771	6.792876696	6.674578338	6.968940504	6.889153795	6.975125666	7.22410433	7.856594366	6.657402973	6.523112492	7.111221407	5.950824421	6.487654026	6.632149481	5.850200946	6.636770297	6.049676597	6.646799701	6.114378634	7.521391522	6.92933031	7.240137709	7.257275217	6.066066555	6.386871982	7.087287975	7.23394896	6.820234797	7.098869077	7.718385546	7.210381758	NA	6.864255163	7.095732678
X8245.TRAF4	5.7569813	6.199294042	5.922593227	6.407549639	6.587600055	5.410549597	4.92043721	5.006925111	5.600198345	6.362796722	5.881738539	6.716712196	6.544422186	NA	5.889451673	5.150266443	6.649514151	NA	6.254380906	6.577655448	6.051727743	NA	6.213916175	5.558458744	6.122854112	5.274732014	5.229976688	6.251363325	4.795671325	NA	5.199557553	4.928118935	5.887198224	4.935575542	5.397563338	5.625029302	4.890320616	5.691825798	5.752405499	5.294999332	6.247432393	6.508127668	4.964793201	5.084702252	5.527389016	6.269310243	6.048003241
X8247.MRI1	7.501154082	7.411077167	7.161367806	6.957551745	5.457641428	7.865938824	7.007339228	7.448654681	7.480729285	6.2731104	7.851535141	7.619037159	7.108210764	NA	7.61111008	7.654935965	7.283627281	7.19412116	7.887656787	7.87424068	7.67996621	NA	7.023110792	7.874208857	7.46235224	NA	8.033568826	7.743682212	7.840733805	7.719144524	7.145876568	7.50638148	6.998283708	7.031054575	7.328726925	7.103187529	7.183920912	7.430578999	7.736349104	7.391280305	7.860775803	7.341378665	7.426352877	7.185855622	7.694080125	7.581742689	7.650158576
X8255.VAMP8	6.801427282	7.04463583	7.760824884	7.035209796	7.440714872	8.301328133	6.385910246	7.590646365	NA	7.685569174	7.236736366	8.027146248	7.478329099	NA	NA	NA	7.50119802	7.623606018	6.208209091	7.628494148	NA	6.670080361	7.328655058	7.047886771	7.794253735	6.078267909	6.590569433	7.991620272	NA	NA	NA	NA	6.913316781	7.400317585	7.536041852	7.347968144	NA	NA	NA	7.866726036	7.177280773	7.466970678	6.825470765	6.505924742	NA	6.607831145	NA
X8259.CEP250	6.765375304	6.241128812	6.182683728	6.176759263	6.117901489	5.631733758	5.907292891	6.927527496	5.832982934	6.211458322	6.08161953	5.996940866	6.39950633	6.084806821	6.190601711	5.920299803	6.47236362	6.509975865	6.402628843	6.177429005	6.365907487	6.02999295	6.009297097	6.201907816	5.999628444	5.520910728	6.544941923	5.91548116	6.124634314	6.561334044	5.937176004	5.817809202	6.252146625	6.022945424	5.77771718	5.957590132	6.721276549	6.231893036	5.947741637	6.162761356	6.259025798	6.285540452	6.152117563	6.861149474	6.35525417	6.026434466	6.273828202
X8261.NTMT1	7.606187901	7.362309411	7.401697102	7.897238299	7.899143544	7.72014329	7.811225904	7.714580471	7.738367506	7.633170443	7.860895964	7.88159284	7.890419031	8.109330419	7.581637642	7.842074262	7.650404642	7.603923276	7.657364387	7.625759409	7.493247356	8.223443426	7.62151664	7.462709387	7.804156069	7.948907211	7.793929641	8.188959999	7.697265973	8.150445101	7.933132904	7.803282997	7.798022626	7.652323043	7.908119023	7.843766619	7.363786423	7.83872449	7.866051397	7.69234845	7.651308673	7.941274878	7.780753063	7.666656822	7.83247764	7.756453788	7.805187051
X8263.KATNB1	6.097243062	5.846409805	6.104204366	6.263658792	6.488073173	6.71662637	6.347298434	6.213533894	6.306860053	6.367146612	6.069278091	6.622720377	5.849778758	6.832735983	6.606781337	6.618651367	6.037093907	6.017640549	5.702367448	6.197777093	6.7670134	6.55797869	5.943415527	6.3935036	6.347593376	6.911114845	6.557037801	6.514675241	6.051784903	6.468034238	6.768069519	5.121070076	6.694482616	6.341382108	6.397343468	6.195662182	6.513232998	6.721318711	6.371955004	6.568622393	6.751570326	5.129208558	6.148878094	6.65388082	6.000732967	6.743084442	6.499044706
X8266.MLST8	7.433180907	7.09213196	6.324405979	7.085954338	7.034351935	6.887299828	6.428000797	6.839027359	6.47269841	7.709597067	6.785216959	6.984743398	7.201085423	5.569422032	7.09608561	6.919830327	6.898537083	6.778515216	6.810992976	7.086519325	6.617065332	7.278027608	7.124836623	6.846142124	6.862673263	6.809628966	7.541275186	7.21986399	6.669113313	7.105086534	7.231670724	7.007798343	6.955159563	6.704710273	7.052134944	7.456796302	7.563972516	6.805867269	7.051215419	7.104492595	7.124838612	7.207987406	7.081815491	7.615488505	6.564293457	7.764154494	7.72826093
X8269.TMEM109	6.420007538	6.130547661	NA	NA	5.981839898	7.156935859	NA	6.679247133	6.747673892	5.85109655	6.667702899	6.202249469	5.860366536	6.788143509	6.256358041	6.254235702	6.086612182	NA	6.467655606	NA	NA	6.655850416	NA	6.472955278	6.341704942	NA	6.391300616	7.271485203	NA	6.127674794	6.236754383	6.959287042	6.197096662	5.980411272	6.551673245	NA	6.805088889	6.427191081	6.944526291	6.515832589	6.543899383	5.640684292	5.750882499	6.330904924	6.15997293	NA	6.205377357
X8272.KIFC3	6.409139758	6.217746666	5.702677766	5.695915788	6.166929563	5.403981062	6.405215402	6.318412837	5.29073129	5.802904884	6.207207767	5.753669926	6.005300031	5.390955058	6.49625799	6.251094606	5.787454078	6.379571569	7.052929652	6.431949508	NA	6.168463522	7.021498162	6.810541038	6.008093868	6.413943469	5.52059424	6.3893399	5.925362983	5.990232139	6.083805541	6.096811245	5.898996354	5.632939545	4.927131276	5.995936921	6.174298444	5.56789128	6.10415658	5.201646214	6.147590776	6.464732972	6.770839135	6.858447159	5.876168943	6.226460415	6.149157376
X8281.NUPL1	7.827833812	7.510084441	7.792568571	7.886716088	7.713776607	7.595269887	7.641153088	7.725196251	7.677823771	7.824465188	7.757129238	7.616377001	7.819413027	7.78056734	7.759062874	7.586475499	7.636962892	7.741058823	7.584094679	7.528781887	7.819216997	7.439603893	7.542803119	7.647523162	7.52929903	7.526924325	7.721981073	7.487127244	7.80245717	7.60616082	7.661000119	7.607636052	7.835884358	7.725814873	7.645207628	7.661882067	7.656227323	7.656025757	7.655190608	7.808199402	7.569174408	7.28898172	7.700732906	7.649863728	7.718587538	7.723507524	7.72332414
X8283.DPCD	6.905620647	6.842772191	5.830413395	7.126365404	6.859035885	6.873535865	7.010765423	6.854479124	6.906392497	7.084252144	7.023270873	6.448710035	7.099481862	6.304479241	6.57947784	7.031426628	6.94571825	6.261857501	6.754154405	6.581260171	NA	6.924433689	7.683497586	6.884819478	7.032213868	7.05047994	7.056154488	6.577197385	6.990479823	6.652951282	7.130584242	6.860107853	7.122720936	6.531143041	6.027387738	6.399830271	7.120179373	7.027049292	6.778284424	6.810246986	7.00910091	7.29653037	7.319347067	6.753529129	6.843519283	5.8904741	7.22419851
X8292.TIPIN	6.868586788	6.537822743	6.632325893	6.906450753	6.982195537	6.978255821	7.438888139	7.360092564	6.413728051	NA	6.97431193	7.011155708	7.294941104	6.890699755	7.210139898	6.836592806	7.144600016	6.905747797	7.377037793	6.171936169	7.268920765	7.239671791	6.301361202	6.348772214	6.329154658	7.15536611	6.28086215	7.070325356	6.918431335	7.40371005	7.775230634	7.649866797	7.218563915	7.383982145	6.642748159	6.367056228	5.79978719	7.269065696	6.78340807	7.221438813	7.095915951	6.615550014	5.602835163	7.422229481	6.216751679	7.20155721	6.489953812
X8295.NUP85	7.504100645	7.503698842	7.657630481	7.685914807	7.401371865	7.47590405	7.522009614	7.600549216	7.370195754	7.76640852	7.525279589	7.679795682	7.496669207	7.679798225	7.587836995	7.574906302	7.482982792	7.559700678	7.751495601	7.560752399	7.699142175	7.403469523	7.639487444	7.504792405	7.593293217	7.478230761	7.498493505	7.383498917	7.446924204	7.589166611	7.673833096	7.353028896	7.59987405	7.44735531	7.539817981	7.347945558	7.511702134	7.493597088	7.390631366	7.381441123	7.522634681	7.468034949	7.528686175	7.376707208	7.706075111	7.553074085	7.619133009
X8305.NUDT9	7.028396427	7.508012207	7.401368116	7.181576084	7.256865734	7.121149049	7.302514281	7.473441118	7.145670427	7.078549756	7.507315183	7.150122962	7.495149808	6.980567238	7.211876735	6.71244666	7.365843597	7.246904545	6.990861221	7.203668748	7.203084377	7.303632317	7.334429239	7.421574891	7.478048841	7.363778323	7.245123212	6.999748607	6.851705713	6.936603981	7.382928748	6.916678751	7.348683998	7.148785133	7.42618607	7.69808547	7.017280139	6.957329504	7.202437473	7.154975933	6.979772043	7.312130427	7.329365839	7.175622389	7.135696793	6.755512925	7.148084738
X8311.RBM4	8.280933494	8.326101043	7.973164467	8.275458532	8.354786071	8.149991524	8.248971751	8.212469834	8.003268187	7.999622776	8.22150766	8.256457047	8.281609321	8.135058764	8.116677667	7.854974144	8.499840273	8.091249353	7.898980494	8.368442937	8.305233657	8.208126809	8.253767164	8.328179288	8.116418552	8.218434557	7.99080105	8.268909846	8.134350865	8.239230949	7.950424041	8.152439111	7.974206398	7.750727371	8.282820592	8.22773918	8.07711297	8.137435566	7.963494426	8.161403275	8.281400733	8.357978407	8.21167213	8.106952324	8.130311461	7.935290618	7.934352094
X8334.SORBS1	5.644132086	6.381782698	5.382346352	5.499883645	5.346926929	5.854156688	4.360454558	4.95862315	5.751802124	6.331477613	6.701042062	5.902991142	5.885333547	5.054841503	6.736198822	6.378816225	5.332219085	5.180052111	6.052100145	6.88909902	NA	5.425546838	5.58563207	5.76244613	6.133435773	4.585908768	5.297390641	NA	5.921444774	5.676161516	5.677198668	5.59187037	6.187302503	6.243791481	6.179953349	5.297794159	6.507474875	5.852329189	7.227022226	NA	6.25825296	5.505750485	5.976894355	5.710863079	5.970923595	6.172682663	5.753600672
X8352.BCL2L13	6.529406828	6.708170968	6.321191817	5.495525519	5.933036601	6.964570705	5.620601116	6.341798929	5.972171474	5.731606646	5.861592691	6.600699378	NA	5.235196973	6.588717723	6.373185456	NA	NA	6.391130604	NA	6.189202177	5.457911645	5.618057835	5.544119502	5.543793252	NA	6.065661662	5.306940739	NA	5.032356598	5.711318592	6.097109934	6.413095461	7.037775289	6.73323819	6.394344033	5.209149978	6.088131052	6.804312648	6.530059632	5.214987565	6.03570914	5.615127701	5.51466773	6.047391411	7.095257985	5.943979075
X8355.CARD11	NA	5.433290206	5.291416576	NA	NA	6.092610021	5.982605331	NA	NA	NA	NA	5.486751866	4.498545909	NA	5.448963875	6.149085423	5.085689693	5.789196533	6.584557565	5.126833322	NA	4.958042815	NA	5.490657009	6.656158039	5.543364404	5.33867786	5.350843764	5.685152604	NA	5.511777954	4.850481508	5.55913078	5.621633807	5.458370753	NA	5.855863379	4.917737654	5.465173432	6.319441788	5.88976426	5.86279744	6.600395273	6.166852096	5.308933167	6.263768815	NA
X8360.QTRT1	7.152112168	6.899073343	7.327303897	7.00604024	7.183193759	7.164935393	6.896685541	7.379767385	7.173183072	6.404217461	7.383532608	7.146024005	6.780223153	7.101581699	7.136541345	6.892640198	7.21259459	7.136029922	7.294671743	7.558866619	6.852041022	7.571778516	7.249721164	7.558567765	6.828338017	7.314714048	7.6380229	7.623796218	7.109669398	7.216783302	7.354739138	6.740974668	7.132455816	7.078324088	6.470456555	7.114275167	6.858093386	6.573355491	7.179216356	7.447257493	7.256335272	7.067913257	7.282974105	7.320044161	7.202073594	6.763846609	7.032328391
X8362.AP1M1	7.736331882	7.737002	7.781553302	7.561423276	7.337251972	7.795237324	7.655984828	7.889155866	7.6547556	7.571317512	7.786155722	7.542931717	7.466091629	7.845702502	7.701730407	7.954138329	7.665530569	7.959503101	7.774221157	7.306081619	7.759393347	7.624361127	7.509772897	7.526525606	7.564345398	7.813119024	7.766954022	7.776484793	7.737794515	7.668743309	7.995006301	7.635586288	7.896831092	7.858339227	7.931781707	7.906620684	7.64989738	7.883855397	7.774069606	7.910232763	7.749946132	7.72110572	7.775834229	7.85520733	7.725496331	7.996621439	7.79768711
X8363.NUSAP1	6.830086407	6.245754028	6.689047006	6.495358505	6.569041658	6.752905896	5.891914972	5.600219196	6.223095916	6.812715955	6.474103664	7.250767821	6.813261924	6.484573567	6.568330332	6.792144737	5.911185219	6.011504088	6.887971307	6.2450251	6.96378548	6.74563931	7.043057245	6.814846593	6.028517211	6.714048984	5.822271758	6.720068515	6.498444131	6.248484446	6.441576496	6.441931636	6.162797395	6.492344454	5.34979192	NA	6.380946782	6.927094064	6.279033285	6.706377179	6.105714572	6.549558454	NA	6.627406938	6.787285785	6.560122219	6.921941922
X8365.TDRD1	5.570832803	NA	5.571105161	5.799404113	5.687930157	5.469242868	7.680726113	NA	4.77162037	5.497700977	4.853514965	NA	NA	4.905804468	NA	NA	5.566511007	NA	NA	NA	NA	5.51352389	NA	NA	4.604357661	5.254630978	5.411167287	4.935616757	7.61014345	5.756412014	5.517790722	5.49036683	7.654712593	4.983057677	7.116467539	5.118777662	5.17752968	5.764301911	5.936137154	NA	NA	5.313157614	7.176521042	5.689981302	7.408407171	4.882157432	5.857910902
X8369.OSBPL1A	7.791214399	7.674261717	7.168599362	7.643937577	7.66876922	7.28546017	7.235887862	7.143594393	7.257912588	7.510131739	7.383774709	7.598959092	6.657496424	7.760492564	7.584530383	6.813977017	7.697678059	7.645523454	7.365853626	7.753843222	7.139472494	6.350550278	7.388540906	6.997940996	6.24892084	7.67482616	7.713475412	7.244303854	7.324455997	7.123377603	6.9822779	7.629231654	6.850792127	7.40353841	7.421898171	7.617542526	7.161159121	7.433169983	7.507622125	7.044274454	7.648789867	7.540110225	7.703446357	7.372340592	7.397956716	7.331817068	6.878544531
X8375.ITPA	7.944244209	8.483164332	7.896212872	8.060274279	8.007065201	8.104800293	8.156601848	8.296029562	8.092652176	7.774943987	8.368539064	7.842956724	8.230651703	8.205752187	8.328551462	7.832584667	8.162041865	7.997301602	7.953251949	8.382264792	8.217476291	8.317078064	7.753595176	8.136823097	8.292780899	8.176256394	8.063566869	8.43318332	8.187881657	8.343196869	8.214120803	8.115381789	8.362589876	8.180341428	8.471508431	8.16064342	7.483827209	8.207163376	8.17252313	8.004214414	8.466462983	8.097825949	8.657880868	7.762013296	8.080589192	8.072259251	7.964031434
X8378.CHMP4A	7.301217666	7.825506301	7.599740158	7.563877452	8.007959501	7.711405715	7.277606118	7.841483306	7.53534204	7.760561826	7.594493738	7.508030003	7.333174587	7.355478422	7.302524548	7.500678105	7.768587812	7.456145342	7.391395337	7.674522022	7.913431919	7.417860626	7.735900116	7.458250332	7.734083037	7.137844635	7.882159831	7.637902688	7.497619727	6.975478198	7.387345861	7.356226272	7.145710016	7.298169547	7.743262847	7.446802679	7.525221258	7.63082426	7.665170442	7.502218412	7.783211169	7.618566881	7.739291612	7.601114933	7.594749811	7.383482884	7.765590704
X8384.POLDIP3	7.471608172	7.291651118	7.461352775	7.620711447	7.54774701	7.715042608	7.617157587	7.237450155	7.403079263	7.424294381	7.57764383	7.393969484	7.646923348	7.508455467	7.594856964	7.430043952	7.216906943	7.534687495	7.64529161	7.536888524	7.599102708	7.437289618	7.257496413	7.273407061	7.475511364	7.482462859	7.814130807	7.319278226	7.609449027	7.377484354	7.348599132	7.48714045	7.836813063	7.606880026	7.553150578	7.445451447	7.147805015	7.304296713	7.485798579	7.279339085	7.447371457	7.236395021	7.459432563	7.433967884	7.547318366	7.586100585	7.568702453
X8400.PARD6B	7.44140844	6.740898759	7.173854791	6.851189251	7.353141522	5.737001556	6.419628334	5.997708558	NA	6.856748837	7.738827153	7.060575775	7.26136801	6.171890319	NA	NA	8.246452242	7.219023499	NA	6.752449716	6.133363218	6.900838777	7.705130465	7.345094054	7.607750822	6.081441345	6.27387185	6.08641886	7.336097745	NA	5.385488467	6.010171206	6.480781529	6.01455369	5.79172964	7.292232093	5.888238655	6.725575768	6.524558991	5.598380144	7.009317624	7.850737249	7.787951852	7.243447706	6.823087094	NA	NA
X8407.RBCK1	6.095776286	6.643309332	6.321449036	6.405341972	6.704420809	6.109136978	6.755164892	6.4148985	6.71728901	6.311309761	6.715108946	NA	6.008709659	6.165384184	6.518198279	6.817014436	6.150577361	6.721003821	6.368169462	6.129110055	6.463262811	6.722628714	6.608812967	6.751056658	7.134855733	5.339204487	6.433313135	6.478150988	7.040464987	6.556542909	6.275463134	5.576204835	6.92409539	6.731893929	6.55905058	7.061598763	7.004623183	6.284140448	6.817541941	6.37923057	6.555305563	6.337632226	6.166923566	6.64509748	6.872623024	6.474597826	7.281956399
X8416.SETD2	5.98886145	6.237411509	6.178222931	6.450339957	6.568816609	6.223642109	6.118598338	5.765272641	5.859120571	5.992430344	6.121345056	6.473908963	6.346493898	6.129298074	5.961219711	6.412274635	6.448385805	6.391627136	5.983280269	6.335419031	6.698881988	6.072746273	6.252456344	6.078872272	6.044575493	6.291810966	6.50515038	6.390959287	5.878211579	6.127920069	5.932109408	6.180833235	6.053325971	5.841366245	5.542796541	6.143373609	6.295472774	6.133697916	6.299757908	6.628941307	7.336687178	6.266749853	6.015889104	6.099935562	6.174383128	6.079093944	5.807576098
X8418.IFIH1	5.714037794	5.645530418	6.075692607	5.595469122	6.173894812	5.878127079	5.067325718	5.294268199	NA	5.932887597	NA	NA	4.653751817	6.460982746	5.906597361	5.623665054	4.47322926	5.965440781	5.573721109	6.081707565	5.818281265	5.053729427	5.540811367	5.166777596	6.333468255	NA	NA	7.09563677	6.370004245	5.327134608	5.748660613	6.714722523	5.980484659	5.646922472	5.373103374	5.565248772	5.830431631	5.339850899	7.005457929	5.98577327	5.255946623	6.037648304	5.225238647	6.246480924	6.225217298	5.461281635	5.758666061
